0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-3.6449518,-2.3600802,-1.7955358,1.0671306,0.46645173,-3.4799557,-3.1961296,-2.7261455,-2.7183964,-4.4481254,-0.37534297,2.271432,3.6001506,-0.78393847,-5.1969433,-4.535331,-4.1108937,-3.0233552,4.812821,2.9387982,4.3964653,0.80109525,-3.0797691,-4.1282177,-3.7378688,-2.664665,0.28151667,2.3390489,5.4095817,3.2516713,-5.242858,-3.0933902,-3.6954088,-2.9446323,1.6822281,0.2895646,5.1830983,1.4228066,-5.8726816,-2.9122195,-3.3386073,-3.2226443,0.11875725,2.4926019,0.5391383,-0.63951063,-4.369811,-5.090031,-3.2808702,-2.8396664,-0.2889887,2.1227276,1.6886735,2.1591818,-2.5062416,-3.1369596,-3.5986874,-2.8575003,-1.4961125,0.0701983,0.9328324,-0.40452844,-3.242704,-3.9640672
-3.24261,-3.937899,-1.4938507,1.023793,0.6650766,-3.0365589,-2.8533883,-4.047544,-3.4861474,-1.5725725,0.5646832,0.80613357,1.280003,-1.5500119,-4.9892836,-2.9427426,-3.4891198,-1.7520626,-0.19700813,0.81693935,3.2386456,-2.7432556,-6.151132,-4.1154385,-2.9449978,-2.5558867,0.22068655,3.6982567,4.5795603,-2.0306754,-3.8923674,-3.7584946,-4.125187,-3.1576385,-1.5331727,1.1173053,4.627783,-2.7579384,-3.8291132,-3.2614605,-4.6852865,-6.844637,-1.5641026,3.9502854,-0.57495785,-2.7399468,-2.670125,-3.2719793,-3.6263154,-3.7393959,-1.6020737,2.1744232,0.109025836,-1.3607852,-0.98956245,-3.7399967,-7.1194825,-6.4944663,-1.7379568,0.33948994,2.0370731,0.91332793,-1.5066745,-2.9006047
-6.268051,-3.2661774,-0.34882098,0.6074816,-1.4694588,-3.0119443,-3.1035707,-2.7545068,-3.5219638,-3.1870077,0.85722756,4.471546,3.6151335,-1.8801289,-3.4282992,-3.6259232,-2.9888785,-2.4785652,2.0879915,2.729982,3.0907736,-1.3176863,-3.3234694,-3.490627,-3.077908,-2.498403,2.5032277,2.374899,1.9260681,-1.3327353,-2.5969296,-2.8562226,-4.349984,-1.8419945,-2.0562153,1.0167782,2.445598,-1.7818956,-2.7888052,-2.9325497,-3.8179903,-2.40726,-2.6504903,-1.3069408,0.36117077,-1.318775,-2.7968664,-3.4553633,-4.1517973,-4.1092978,0.7000154,-0.11118102,1.6840069,0.6731614,-2.2815595,-3.4304066,-3.0264165,-5.621094,-0.2937768,3.0093641,0.5540777,-1.0426687,-2.8588545,-3.9545314
-6.4462013,-3.3805828,-1.3210894,1.2129755,-0.27233416,-3.0015855,-8.65239,-2.7996936,-2.9796524,-2.5794957,3.16746,3.8951638,3.2242787,-1.2701313,-3.898274,-3.216793,-3.0349758,-1.8619479,0.06637287,3.3327184,4.327027,-0.23026848,-4.2205887,-3.4800584,-3.0513415,-2.4752188,0.9242809,4.2576847,3.62885,-1.083478,-3.6905448,-2.9454966,-3.075177,-3.1585763,0.15051794,3.6026008,5.876787,-1.6120574,-3.971716,-4.686151,-3.0683513,-5.370897,-0.8736255,4.010991,4.094571,-2.1462257,-2.5188317,-3.0054116,-3.2053406,-3.7090487,-1.1088492,2.046274,2.1069593,1.7791104,-1.6016091,-4.50953,-4.462131,-3.2146192,-1.3159811,0.52962315,3.1286683,1.4279289,-1.1330409,-4.427838
-3.3849697,-2.64705,-2.6186528,0.4447435,0.905476,-1.3761755,-2.986011,-3.5011714,-4.139442,-4.333741,-2.6970897,3.10257,2.5390947,-0.22333515,-4.1924505,-6.683345,-3.805153,-3.4555056,-1.4553443,3.3299243,2.6109662,-0.32512367,-4.1940923,-3.3982525,-3.788834,-3.2310271,1.0868001,5.0339065,3.5442746,-0.72561115,-2.978269,-3.7133355,-3.1194015,-3.1912208,-2.9533262,1.9825218,3.392853,-1.3781961,-3.2946064,-3.7128763,-5.2190566,-3.7923265,-2.1949003,1.8154721,1.6832733,-2.304502,-2.562471,-4.0994453,-4.7856684,-3.4908588,-0.5205021,3.0228443,1.5402586,1.0915767,-0.6790578,-2.8989153,-3.6140707,-8.203933,-1.9378058,0.977622,5.110776,1.5968544,-2.1286976,-3.6521044
-3.6575756,-5.831003,-4.9742785,0.11839992,-0.03955716,-3.8523278,-3.1301005,-2.9977324,-2.7516544,-2.7118652,-2.026611,-0.27529955,2.6584954,-2.6105895,-4.335826,-3.8509276,-3.4225564,-1.7227031,-0.8115729,1.4866712,4.0192575,-1.2196131,-5.0839815,-3.2180157,-3.4783118,-1.9849247,-1.5667434,1.4163175,2.8163095,-0.045675755,-4.4896564,-7.7322435,-5.5225544,-3.529447,-2.1941085,2.211535,4.0828457,-0.8146298,-3.3610682,-3.836062,-3.884187,-4.5093117,-1.4123633,2.016084,3.6481516,0.630878,-2.8165562,-2.952444,-4.0777793,-4.757326,-2.738336,3.215959,2.8926556,3.0838456,-1.6329033,-2.8351536,-4.5311303,-3.6320913,-3.399864,-1.0103277,2.09558,0.88126695,-3.5352793,-5.760005
-3.7599936,-4.1275897,-0.31004,0.18531644,0.9814037,0.4078337,-3.0972865,-2.9633691,-2.8874292,-3.8484473,-0.2680756,2.38412,0.5186174,-0.9165476,-2.0312312,-2.9927626,-4.7371063,-3.064124,-0.54346347,1.97837,1.2497478,-2.9813957,-2.093802,-4.286375,-3.6433527,-2.2667427,-1.9326735,2.4735353,4.184421,-2.593102,-3.121247,-2.9750106,-4.248409,-2.9577086,-2.1836047,2.9138656,1.7814951,-2.5354013,-3.5234127,-4.424606,-3.460872,-2.8759248,-3.1342134,1.3684862,3.023379,-2.1315515,-3.935363,-3.6630442,-3.8122752,-3.7571006,-1.4210494,-0.66910255,-0.008460999,-0.41827035,-3.7354965,-2.8268368,-4.237224,-3.4424686,-0.5352417,0.71704197,1.721171,-0.51827085,-6.0255117,-3.1899905
-3.9123213,-2.6839137,-1.2619773,0.83943915,1.7764288,-0.40169796,-3.0785332,-3.5746074,-2.8073926,-2.9904578,0.2223748,4.3269467,3.0891628,1.9111238,-1.2508513,-3.5654063,-3.4941657,-1.7247806,0.5389633,3.7164047,0.50766134,-0.32843757,-1.7826262,-3.446971,-3.2326427,-1.4633255,3.0912158,1.4352093,0.9870105,-0.73854053,-2.5540366,-5.30402,-3.461836,-2.1310322,0.65001607,1.4599783,3.172988,-1.0481797,-2.7489996,-8.01032,-2.8752763,-2.280357,0.48744988,-0.3762102,3.4058986,0.807482,-4.1526284,-3.9628804,-3.1086247,-2.0665395,0.047851324,3.5874782,3.6148293,-0.9476985,-7.740845,-3.5959203,-3.1098454,-3.4134152,-1.0291189,0.5771395,0.46779457,-1.334317,-2.2366486,-4.1259627
-4.4527483,-3.3610997,-2.8144171,1.7291281,0.38459516,-2.822839,-2.8650553,-2.8225045,-5.167106,-4.802109,-1.1030877,1.8207345,1.420224,-1.4491011,-3.4756594,-2.6764827,-3.7038867,-2.6398377,0.60744476,1.4781976,2.5392652,-1.5091435,-3.849958,-4.4950833,-3.2463863,-2.2711458,-1.1737139,2.0996983,3.1582184,-1.5302365,-3.248832,-4.20718,-3.1391654,-2.3756912,-2.8074656,2.4076521,3.4298503,-2.8395534,-2.9289412,-3.7803695,-3.5829723,-3.356337,-2.067883,1.2172341,2.3775032,-2.847177,-2.3660233,-7.243185,-4.163357,-4.8415456,-1.2194673,0.48048288,0.50520945,-0.37347496,-1.6521463,-2.8310366,-4.399554,-3.7616174,-2.4784627,0.27345073,3.3128486,0.7041447,-3.7134976,-6.362882
-4.6251597,-4.0553465,0.20017861,2.903125,3.607507,-0.8266047,-3.0273395,-3.0442915,-2.8496811,-2.1562676,0.52158904,1.5525208,2.1065438,0.7687684,-2.8203907,-3.528164,-4.6357946,-2.0946882,-1.1338909,0.3391471,3.83341,-1.2994561,-2.6262271,-3.3678455,-3.6758907,-3.4511726,1.3017707,3.5201643,2.4522805,-1.4966701,-2.4781628,-3.5485008,-4.8846555,-2.561792,-0.8102076,5.817885,5.666364,-1.9329633,-2.9490995,-3.241055,-2.9365933,-1.7937541,-2.8634653,3.2162135,3.2669504,-1.9709307,-2.70961,-5.8244,-2.5682988,-1.3484215,0.9320257,1.0395007,0.9785583,0.90699935,-1.0429688,-3.057058,-3.4257512,-3.181089,0.4599666,2.1777015,4.8467383,1.5038369,-2.5510352,-5.2851043
-3.349015,-4.5590134,1.4667784,0.054016337,-3.3393996,-3.2490418,-2.906101,-3.1433408,-2.684863,-3.1870592,-1.6129106,5.137858,-3.9998946,-4.2925844,-3.6794438,-2.8595977,-2.9857268,-3.9733577,-2.4419699,4.4595485,1.735048,-3.4253063,-4.0423617,-5.8962927,-3.1224198,-6.0897875,-0.7005085,4.5499845,2.1758509,0.18699682,-2.2847238,-3.7591999,-3.5401957,-4.4706006,1.082931,3.961548,1.1192889,3.2240903,-2.790936,-2.8639271,-3.824433,-2.4621155,-0.14811921,0.13568091,2.1854303,0.71995497,-2.9453306,-3.027225,-2.7420144,-0.37381068,1.1078228,4.0962944,7.8769317,2.2486792,0.46115613,-2.8199332,-3.521516,-2.7715364,-0.094919875,-1.0716627,0.13265899,2.4106534,0.3821505,-3.1285605
-3.0792775,-3.2236278,-0.8409204,2.2239444,-0.602085,-1.7478255,-4.165806,-2.7573051,-3.2043111,-3.3626494,0.17663264,5.03943,3.2620482,-0.41603923,-4.2146797,-4.665435,-4.7629423,-2.0831442,-1.5813954,2.4866245,1.5947704,-0.20938921,-3.5358872,-4.906248,-3.7375088,-2.5772672,-1.2501978,2.2089891,2.798949,-1.3506536,-3.006634,-2.9492035,-3.6911144,-2.306026,-3.2492821,2.4743211,4.6308217,-0.505527,-4.143574,-3.0057695,-2.989358,-3.5438929,-1.7593243,0.36472654,3.293563,0.060517073,-4.0891886,-3.3315957,-2.9951842,-3.620534,-0.79396737,2.416569,2.1124759,0.4355389,-3.5616682,-4.1062593,-4.6357694,-3.5739172,-1.144175,0.2793405,2.7569723,-0.070293665,-2.791941,-3.1274168
-3.241593,-3.064505,-1.2799592,1.5370121,0.62396514,-2.051882,-3.8879216,-4.184612,-3.7636309,-3.5710943,-0.050304294,3.7768328,2.9821153,-0.32633257,-3.798211,-4.5624228,-4.114226,-4.2597036,0.28633213,2.088117,2.0753317,-0.26705718,-3.718656,-4.632331,-3.181514,-3.706736,0.03785336,1.8095529,2.0577822,-0.57372457,-3.1635778,-4.8315725,-2.9732919,-3.551064,-0.5205815,2.3129492,3.9671557,-0.20672119,-3.703104,-3.5159178,-3.1813464,-3.352043,-0.33031464,1.854039,3.3080268,0.85774636,-2.991019,-3.0651386,-2.5637527,-3.631604,-0.47679543,1.5602596,2.5935316,1.1736524,-3.1912901,-3.7392478,-4.2132807,-7.903262,-1.827863,-0.24113816,1.7798479,0.42160898,-2.7525218,-3.1531522
-3.4463732,-3.1419785,-0.476297,1.7194273,-0.8950752,-2.1868713,-3.7568245,-2.804056,-3.6965363,-6.034072,-0.20103025,4.5672913,3.3390737,-1.2058469,-3.578713,-4.0961018,-3.0501897,-2.564342,0.2913711,2.7405415,3.4211526,0.11717653,-4.593353,-4.0087214,-3.2724288,-3.010917,-0.57557595,2.4190974,3.7955735,-0.5353025,-3.6388776,-4.675736,-4.0134897,-3.852265,-1.2053328,0.523262,3.720879,-0.70437074,-3.2767575,-5.890206,-3.6473956,-3.8333342,0.34043217,2.4485087,4.1027384,3.1179917,-4.0115232,-4.98892,-3.05004,-4.3636045,-1.321564,1.3908789,2.5672493,-0.33702075,-3.9301872,-7.9742846,-4.4921227,-4.9326363,-1.1129594,0.037106514,0.91310513,-1.5707383,-2.3586388,-3.7633107
-3.4413538,-3.112211,-0.70211446,2.43313,0.98631513,-2.4633706,-4.6066833,-3.171179,-3.6282299,-4.0091643,-0.64010835,4.5393887,2.4563107,-0.86380744,-4.0494514,-3.8395,-3.2021358,-5.437605,-0.54513836,3.5422523,0.9988599,-0.500486,-2.9856439,-3.80555,-3.4620974,-5.4259205,2.1490083,4.721909,1.8924284,-0.61219907,-2.3033407,-3.9640524,-3.3243206,-4.664878,0.18326926,6.0362053,-1.0048847,-1.2629179,-2.624165,-2.856207,-4.3951263,-4.0730886,0.19139242,3.1613085,3.4106874,3.2009182,-2.2774415,-3.8968785,-2.9925425,-4.0065145,-0.31159592,2.1065855,3.6980946,1.035824,-2.5101252,-3.077697,-6.2397118,-2.9954507,-0.57445836,2.5649943,3.4514332,0.5782473,-2.128063,-3.4422843
-3.4806664,-2.8743193,-1.5594254,0.7139549,0.13942188,-4.206404,-4.133419,-4.748116,-6.1710224,-5.158934,-1.3769069,2.1556664,0.754208,-0.9728333,-3.9740617,-3.054134,-3.1094432,-3.308306,1.5268571,3.6704814,1.1457644,-1.4367394,-3.5889084,-4.166511,-4.418934,-3.6958313,1.0525045,3.004462,3.2081602,-1.6406312,-3.1786628,-8.312482,-3.004768,-3.2495065,-0.2353766,5.6582503,1.8880639,-1.6602291,-3.275652,-3.8466458,-4.5375557,-4.8865557,-2.2049496,3.8852386,2.451394,-1.3609022,-3.4538894,-6.585712,-4.2111297,-3.3023582,-0.611274,-0.42660642,0.8329434,1.2706834,-2.9585354,-2.8420768,-3.4696052,-3.3606982,-1.364439,1.5276626,1.8073794,0.6569771,-4.698868,-3.5035896
-2.8534834,-2.899806,-1.6497568,2.1367404,-0.3871196,-3.3393426,-3.5444207,-4.708044,-3.4156356,-4.3135395,-3.5304012,6.1560106,2.5804634,-1.9058163,-6.8964386,-3.0676012,-5.646052,-8.347256,-2.4865916,5.7651906,4.4320216,-1.5423603,-3.8861074,-5.6876698,-3.2006314,-5.5748043,-0.21646035,4.4785166,2.476989,-1.4057746,-3.5144625,-4.438992,-3.46171,-4.047582,-0.32059574,2.2079675,2.1717372,-2.7996087,-2.8497527,-3.470346,-4.190182,-4.5891194,-0.80006003,-0.053683758,-0.05003357,-4.7509775,-1.0408306,-3.226309,-3.8707824,-3.7468553,-1.1609708,1.7481444,0.43476003,-0.5618355,0.08925474,-5.0505705,-4.551405,-3.9100487,-1.9013722,1.3270804,4.260679,1.6786629,-0.5582192,-4.347345
-4.083195,-4.1891975,-0.52078867,2.2688513,0.037894852,-3.878138,-2.7786174,-2.9582617,-5.256566,-2.038351,0.6462629,5.836519,4.1171775,-1.8849354,-3.3807316,-3.675664,-3.053355,-2.4299974,-1.7950772,1.7401495,4.345151,-1.1525295,-4.1101685,-3.773332,-3.0077667,-2.1801105,-0.11186588,3.2266543,3.7096317,-0.2231313,-3.8745441,-3.0592315,-3.5458713,-2.0758967,-2.0808322,3.3688698,4.5397263,-1.3604,-3.672222,-3.3851213,-6.145833,-2.6367807,-2.1963596,3.0828197,4.717571,-1.0139401,-3.6439373,-3.9120715,-3.6180713,-2.4113343,-0.2463224,5.334381,8.121509,5.7677016,-2.4211965,-4.7520056,-2.6474726,-2.93453,-0.46917623,3.3250008,3.766232,1.0003268,-3.9201417,-3.7127006
-7.3143787,-2.648178,0.1964962,2.5326226,-0.8290167,-1.8928145,-2.77863,-4.215113,-3.0279057,-3.0792823,0.9287236,1.9517545,3.8792696,-0.63631934,-3.6162581,-2.6831427,-3.1887598,-2.2697358,0.9818051,3.1535385,3.1990569,0.12340164,-3.390791,-4.566779,-3.0600848,-2.3157895,1.2608026,3.6788938,1.653058,-0.7319857,-3.2966123,-3.8216612,-2.7733536,-3.110631,-1.3653482,2.7809503,4.3997374,-1.4025781,-3.3332505,-4.366964,-4.5588484,-3.1051486,-1.7713373,0.40004277,3.000913,-0.48463476,-3.3478947,-3.6552923,-4.3576784,-2.4521115,0.71503735,2.3146327,3.5320315,-0.33285737,-3.8873057,-3.080865,-3.1793034,-5.4496536,-0.6457249,1.1440864,1.3854557,-1.4508657,-2.4661784,-6.4007163
-4.4650064,-5.309437,-0.34035182,2.9644241,2.3418448,3.6215415,-1.5079216,-3.0742562,-2.7743247,-6.6808815,-0.35164344,3.3669238,1.8949565,1.3853675,-2.206234,-3.8237612,-4.164632,-3.1265626,2.063937,3.715725,2.4342673,-1.8214982,-2.3892395,-3.4198968,-2.9107041,-2.8940663,3.2360609,2.716194,3.3567178,-1.164007,-2.8883011,-3.062947,-4.435231,-2.6240084,-0.3333528,2.3795042,4.672526,-0.60830694,-3.4323385,-3.004482,-5.2295265,-2.8543048,0.83074737,3.3206139,4.291808,0.70171356,-3.662874,-3.1276855,-2.7212563,-3.6980317,-0.09118533,5.3687463,5.5709076,0.005182743,-3.5725822,-2.8620138,-3.3389864,-3.2317805,0.010096706,0.07660091,0.61216,-0.8785651,-3.3431482,-3.490787
-4.51408,-2.786962,-0.413393,1.8901186,1.4160439,-1.3762072,-6.3549676,-3.5418942,-4.5413775,-1.4487036,2.027937,2.5751438,3.1461353,-0.08442378,-4.342272,-4.7114086,-3.59193,-1.3154435,2.1654537,3.0590146,-1.290555,-0.8427527,-3.0102448,-5.7024627,-2.952896,-1.6045806,1.603751,4.673659,3.0129771,-1.0812877,-2.5589364,-3.3690343,-6.54665,-2.0183887,0.48440313,4.4167495,3.8851795,-1.0512182,-2.915832,-4.055485,-6.59406,-2.6345959,0.01903677,4.381432,5.2219563,3.0498705,-3.9921703,-4.737526,-3.3919272,-3.2873857,-0.5078969,5.2922974,5.087618,-1.5028454,-4.856015,-3.1032255,-3.934593,-6.1665173,-0.48105574,1.2669629,0.78243035,-1.7343402,-3.4290147,-3.0529077
-3.6175752,-2.7253652,-0.77386963,1.92049,-0.49033365,-4.4840446,-3.2903552,-5.0773664,-3.558473,-3.7600822,-0.73083377,1.4423392,2.5567589,-2.331893,-3.4735985,-2.7685137,-3.0841267,-3.6331236,2.8334413,1.7439809,5.4156637,0.2937665,-3.6513278,-3.6850286,-4.21054,-4.6777215,3.2099893,3.4421997,5.210644,2.1993556,-3.619464,-3.5323281,-5.1167607,-3.7233067,-1.6134775,1.1343584,4.5250926,-0.9264028,-3.2587707,-3.605489,-3.5254517,-3.4738462,2.191591,2.260692,3.055592,-2.2848864,-2.5262399,-3.821018,-2.5132275,-3.8169947,0.054003716,0.30013925,0.010407805,0.85715485,-1.1533333,-2.7780907,-2.9392152,-4.7658377,-0.8630552,0.72057533,2.7822862,1.6327062,-1.3100083,-3.160397
-4.4235516,-3.679812,-2.5423427,-0.008413434,3.2712164,0.14578462,-5.836361,-2.847039,-3.9475656,-1.5679207,1.1065618,0.39534587,0.77280295,-0.09197855,-2.9889424,-3.8726518,-3.0806718,-2.0469587,-0.50061154,1.6232213,-0.78453135,-3.521253,-1.9508519,-2.8433394,-3.4061809,-2.010941,0.9946673,2.9363203,1.8926625,-1.71336,-3.3396976,-3.280698,-3.3080823,-2.2028012,-0.59759283,2.1017723,1.5583897,-0.9672629,-3.578863,-2.9765356,-2.2515087,-7.2122974,0.54824257,3.4589136,1.3374236,-1.2721548,-3.863829,-3.5398312,-3.401077,-4.976266,-1.6562773,3.4979894,0.8653483,-0.4073391,-4.0224614,-3.797643,-1.9893851,-3.4877067,-2.0293941,0.91761327,3.1131337,-1.0052211,-3.6192734,-3.3378522
-3.9715285,-4.1774735,-1.4293348,1.3310945,0.28649074,-2.6765172,-3.0150623,-2.9734864,-4.4295588,-4.547884,-0.5362096,4.273241,3.0533943,-1.1111324,-5.7359324,-3.501196,-4.157461,-4.280833,1.3431866,3.7433264,3.4503279,-0.5044755,-4.002087,-3.4788277,-4.3366017,-3.3438997,0.8689289,3.9380407,3.5957112,-1.5338807,-3.6679177,-3.0643432,-3.4741194,-3.313038,-1.9159448,4.2199335,3.3368855,-1.8226173,-3.5811138,-5.0746737,-4.0270743,-3.5175035,-2.4200811,1.4323137,1.8563685,-1.6364888,-3.4942243,-3.9709728,-8.403254,-3.5950062,-0.67346656,0.7558355,1.4055383,0.29923773,-2.991218,-2.8771715,-4.3918657,-4.632103,-1.1061206,1.8388643,2.0930774,0.077987194,-4.2155023,-4.886084
-4.0314803,-3.8042042,-1.1519116,2.418923,0.676466,-2.7442691,-3.474519,-2.8871145,-5.915753,-3.5080326,-1.1081086,2.611671,3.1215663,-1.225482,-3.9355302,-2.683971,-4.044151,-3.1606731,-0.65774584,3.146049,3.5568604,1.6079352,-4.305299,-4.281872,-6.3558674,-2.8463628,1.2663457,4.1377516,2.3886724,-0.84918046,-3.352336,-3.216641,-3.9908798,-3.5568628,-0.4451673,3.9439197,4.383555,-1.641532,-3.393918,-4.150316,-3.9708395,-3.4271612,1.8637528,2.018252,1.0156565,-0.9617641,-3.3743768,-2.8996737,-4.918038,-4.3212585,-0.8823184,2.00629,1.6607947,1.1185703,-3.1474364,-2.7288342,-4.3509874,-4.2887187,-1.037743,0.2724291,1.5602365,-0.67777586,-1.9900775,-5.0918775
-3.3839793,-4.0618453,-2.4067698,2.3065171,0.14685479,-3.352028,-2.8343155,-3.570058,-2.8272977,-6.6379156,-1.4171035,1.7250397,1.9098425,-1.4702643,-3.9547768,-2.8458745,-3.142288,-2.744516,-0.1764822,1.2713268,3.181983,0.13885033,-4.680603,-3.7572126,-3.5921314,-3.5099006,3.1330454,2.083657,2.5527756,-0.27271086,-3.6506164,-2.9150088,-3.3008952,-3.4558983,-0.5348034,0.40443707,3.1535554,-1.1001335,-3.1443825,-3.2638083,-2.7473974,-5.689962,-1.6624261,2.8762612,2.6207423,0.4072157,-2.6057181,-4.9728184,-3.73167,-3.8721492,-1.9014043,2.119978,1.9528937,4.4378743,-1.9926159,-3.1759846,-3.2085335,-3.3252094,-2.2473977,-0.039619565,5.8943768,0.6267666,-2.2617505,-4.329685
-7.012863,-3.1248052,-0.87543666,1.2066083,-0.52730644,-1.3053894,-2.8629515,-4.917625,-2.7055848,-4.8730297,0.034321308,6.0789905,4.264714,-0.21808648,-4.395185,-3.288035,-3.2465847,-2.6767662,-0.15063715,1.2664919,3.736411,-0.80739784,-2.6836262,-3.1222239,-4.9474487,-2.7132797,-1.4754572,1.7639158,3.0534043,-1.3129907,-2.6723228,-4.412358,-4.573053,-3.0259867,-2.9864762,1.4053619,2.2351851,-1.1598377,-3.1958075,-4.539752,-2.783108,-2.8910856,-2.4912229,1.6426818,3.0869827,0.5319785,-3.2255137,-4.204774,-5.3203473,-3.8512692,0.1616888,2.2470639,2.2477355,-0.1710056,-5.666196,-5.0827303,-4.1251645,-3.1283286,-1.3663503,0.28463912,1.3285878,-0.31814033,-2.2536929,-4.404586
-8.525181,-2.0371976,0.2845555,2.7913294,1.3883578,-1.2211415,-4.3199544,-3.0226228,-3.1973407,-0.44108844,0.9114547,1.5821424,1.8301544,0.64580655,-2.602932,-4.3271837,-3.8374615,-0.7853887,-2.1242423,1.5808887,4.1232653,-1.766924,-2.6035688,-3.6969252,-3.5943134,-1.3980064,-1.4411744,3.11836,5.1409006,-2.1731822,-3.026922,-4.900221,-2.7369082,-2.2179832,-3.1018393,4.6250644,2.3309216,-2.9245973,-3.4072638,-2.9946084,-3.2501905,-2.8056455,-3.0086093,2.117175,3.15383,-3.2098777,-2.9075685,-4.2213426,-2.7931082,-2.441989,0.75486326,0.7091374,0.52241075,0.057627082,-1.9602537,-4.292647,-3.3414073,-3.1559017,0.44853014,1.9987206,3.0520046,2.2488532,-2.269188,-3.2500703
-4.462601,-2.877841,-1.4234389,2.5007007,1.4574276,-4.678884,-3.6776297,-3.492346,-4.182049,-2.8027046,-0.36509764,3.340389,3.2020974,-0.8871734,-3.7745194,-4.929288,-6.7031727,-2.4863625,1.4825642,2.9797137,2.1550546,-1.7602599,-5.530581,-2.8945813,-2.7379057,-1.9126756,1.1012894,2.882828,3.338349,-0.09177208,-2.8174603,-5.8364844,-3.2523227,-1.448544,-0.76997066,2.2458036,0.6591053,0.8276061,-3.271865,-3.433806,-2.7530186,-2.5599399,-1.6192169,-0.638237,3.3871725,1.6913869,-4.638512,-4.208129,-3.3764603,-2.366174,0.97400475,5.2409253,4.5735297,0.45510602,-4.3414173,-3.427927,-4.46867,-4.180655,-0.4458961,0.89076984,-0.69957477,-6.461112,-3.1153808,-3.5300918
-3.8744626,-3.5940118,-1.4375465,3.2232745,1.4888107,-1.0738672,-5.1544495,-3.2062485,-2.687016,-3.5485764,-1.114396,4.637821,4.086528,1.2484996,-3.4022982,-2.7139072,-4.014923,-3.0087616,1.4039838,4.396762,3.7386847,0.29234493,-3.4131663,-3.7338612,-3.0111349,-2.1314423,4.425225,3.1077104,1.6211159,-0.37247694,-2.8559985,-2.854193,-2.8743947,-2.224915,0.9160805,2.2639503,1.1294274,-1.3437532,-2.4609303,-3.3752258,-4.3448763,-2.8769202,0.5056422,1.965328,-1.7546153,-1.3366938,-1.2603009,-4.0671563,-3.5240602,-4.476339,-0.48693144,2.8997338,2.6686344,1.9090316,-0.41389015,-2.905193,-3.3626595,-4.238311,-1.5411222,0.2781424,4.3592014,1.7237306,-1.0223408,-4.2115383
-3.5707786,-3.9877295,-0.4875316,1.252933,1.0098026,-1.2483075,-3.5713003,-3.0326614,-3.6488166,-2.0644991,0.8554181,4.318125,4.3458514,-0.6439773,-3.8736258,-3.4608989,-3.063051,-2.5680933,2.4982076,6.255514,5.0850945,0.7536192,-2.9385757,-3.4173877,-3.1288736,-3.287012,1.2059841,5.3740897,2.845218,1.6373655,-3.010151,-2.8941772,-2.5186155,-2.207653,2.434559,4.2767096,5.068136,2.9763815,-3.7516346,-3.3464844,-2.8855247,-2.2234886,1.0267282,2.3143444,5.913292,2.062707,-4.266443,-2.9934773,-2.9443488,-3.0351791,-0.34031534,8.825152,5.4105544,-0.025057554,-7.9338493,-3.2315547,-3.9464128,-3.9500978,-0.9559324,0.28483057,1.2684695,-0.78502506,-3.2918274,-4.053993
-3.5302458,-4.2552266,-2.8716571,0.57340693,1.2337009,-1.6195014,-3.1274307,-3.6366694,-4.230649,-3.5173025,-1.989717,3.9470642,4.569949,-0.27386153,-5.761229,-3.2603018,-4.500438,-2.7614868,2.4127529,3.1739025,2.9662187,0.26000106,-4.9806848,-4.2622523,-4.0101566,-2.719501,2.209403,3.7192352,2.4657104,1.0819021,-3.5732129,-4.2272544,-3.3498108,-2.5446181,2.9535246,3.9324205,0.46738338,-0.7062296,-2.1777909,-3.2893937,-3.1490872,-2.654739,0.71616936,1.5838339,-0.26188207,-0.5261642,-1.0399747,-3.4154952,-3.4526246,-4.997576,-0.44030672,2.2562761,1.2351102,3.1629508,-0.44869742,-5.1721725,-3.3344016,-3.1765947,-2.3283298,0.08431178,2.439802,0.8517655,-1.088809,-5.6772428
-3.5994716,-2.7987528,-10.935855,0.3823105,0.4626887,-1.7941854,-2.959979,-4.2602477,-4.2227,-4.266293,-2.2045462,4.02932,5.088051,-0.64183736,-3.4267619,-6.5661035,-3.534062,-5.478095,-1.3745503,5.3712845,4.2125154,2.3692338,-4.1754327,-3.1248183,-3.4588957,-3.2033527,1.9533486,5.566528,1.7005267,0.95089614,-3.4602504,-2.9927053,-2.8977218,-3.1760628,0.28874898,4.9660497,3.4097571,0.6167773,-3.3644457,-6.0265107,-5.412495,-7.412161,3.0857937,3.7326887,2.890762,1.2523333,-3.1166086,-3.3532135,-2.589211,-3.9552407,-1.6785866,2.8990102,2.1669753,1.8199068,-2.1709452,-2.7645035,-2.9069922,-4.54394,-2.3714626,-0.31390178,4.1322308,0.3576694,-2.691157,-3.469118
